Instance,Cluster,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
215,#F4A8BB,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,1
14,#F4A8BB,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1
48,#F4A8BB,0,2,1,0,0,1,1,1,0,0,2,1,0,0,0,1,2,1,2,0,1
3,#F4A8BB,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,1,0,2,0,1
396,#F4A8BB,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1
745,#F4A8BB,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1
296,#F4A8BB,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1
393,#F4A8BB,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1
133,#F4A8BB,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1
348,#F4A8BB,0,1,1,0,0,2,0,1,0,0,1,0,0,0,1,1,1,0,2,0,1
325,#F4A8BB,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1
375,#F4A8BB,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1
250,#F4A8BB,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,1,0,2,0,1
376,#F4A8BB,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,1,1,2,0,1
255,#F4A8BB,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1
27,#F4A8BB,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1
51,#F4A8BB,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1
181,#F4A8BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
46,#F4A8BB,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
107,#F4A8BB,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1
15,#F4A8BB,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1
136,#F4A8BB,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,2,1,2,0,1
89,#F4A8BB,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,0,1
203,#F4A8BB,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1
34,#F4A8BB,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,2,0,1
311,#F4A8BB,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,2,0,2,0,1
342,#F4A8BB,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,0,0,2,0,1
16,#F4A8BB,0,0,1,1,0,0,2,1,0,0,1,1,0,0,1,0,1,1,2,0,1
135,#F4A8BB,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,1,0,2,0,1
225,#F4A8BB,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,2,0,1
18,#F4A8BB,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,1
334,#F4A8BB,0,1,0,2,0,2,2,1,0,0,0,1,0,1,1,1,0,0,2,0,1
167,#F4A8BB,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,2,0,1
772,#F4A8BB,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,2,0,1
159,#F4A8BB,0,1,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0,2,0,1
355,#F4A8BB,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,1,1,0,2,0,1
55,#F4A8BB,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1
589,#F4A8BB,0,2,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,2,0,1
173,#F4A8BB,0,1,0,1,0,0,1,2,0,0,0,2,0,0,2,0,1,0,2,0,1
264,#F4A8BB,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1
68,#F4A8BB,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,2,0,1
190,#F4A8BB,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,1
23,#F4A8BB,0,2,0,2,0,1,0,2,0,0,1,1,0,1,0,0,0,0,2,0,1
359,#F4A8BB,0,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1
9,#F4A8BB,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,2,2,0,1
151,#F4A8BB,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,2,2,0,1
397,#F4A8BB,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2,0,1
714,#F4A8BB,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,1,2,0,1
154,#F4A8BB,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1
174,#F4A8BB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
26,#F4A8BB,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,2,0,1
352,#F4A8BB,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,2,0,1,2,0,1
312,#F4A8BB,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1
545,#F4A8BB,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,0,1
122,#F4A8BB,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2,0,1
362,#F4A8BB,0,1,0,2,0,2,1,0,0,1,0,1,0,1,0,0,1,0,2,0,1
292,#F4A8BB,0,1,0,1,0,1,2,0,0,1,0,0,0,1,0,0,2,1,2,0,1
8,#F4A8BB,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1
351,#F4A8BB,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1
234,#F4A8BB,0,1,0,0,1,1,1,1,0,0,1,2,1,0,1,0,2,1,2,0,1
398,#F4A8BB,0,0,0,0,1,0,1,0,0,0,2,2,1,0,1,0,0,0,2,0,1
272,#F4A8BB,0,1,0,1,0,1,1,1,0,0,1,2,1,0,0,0,1,1,2,0,1
69,#F4A8BB,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,2,2,0,1
760,#F4A8BB,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,1,0,2,0,1
115,#F4A8BB,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,2,0,1,2,0,1
286,#F4A8BB,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,2,0,1
435,#F4A8BB,0,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,0,1,2,0,1
328,#F4A8BB,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,1,2,1,2,0,1
336,#F4A8BB,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,2,0,1
314,#F4A8BB,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,2,0,2,0,1
63,#F4A8BB,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,2,0,1
363,#F4A8BB,0,1,1,0,0,2,0,0,0,0,1,1,1,1,0,1,2,0,2,0,1
316,#F4A8BB,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,1
383,#F4A8BB,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2,0,1
57,#F4A8BB,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,1,1,0,2,0,1
78,#F4A8BB,0,0,1,0,2,1,2,1,0,1,1,1,1,0,0,0,1,0,2,0,1
368,#F4A8BB,0,0,2,0,2,0,1,0,0,1,0,1,1,0,0,1,0,0,2,0,1
220,#F4A8BB,0,1,2,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,1
237,#F4A8BB,0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,1,2,0,1
59,#F4A8BB,0,1,1,2,1,0,2,1,0,0,0,2,0,1,1,0,1,0,2,0,1
204,#F4A8BB,1,1,0,1,1,1,1,0,0,0,0,2,0,1,1,1,1,1,2,0,1
549,#F4A8BB,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,2,2,0,1
11,#F4A8BB,0,0,0,0,1,2,0,0,0,1,0,2,0,0,1,1,1,0,2,0,1
50,#F4A8BB,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1,2,1,0,2,0,1
384,#F4A8BB,0,1,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,1,2,0,1
41,#F4A8BB,0,1,0,0,1,1,1,1,0,0,1,2,0,0,1,0,1,1,2,0,1
96,#F4A8BB,0,1,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,2,0,1
266,#F4A8BB,0,1,1,0,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,1
274,#F4A8BB,0,0,0,1,0,2,0,0,0,0,1,2,0,0,1,0,1,0,2,0,1
370,#F4A8BB,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,1
21,#F4A8BB,0,1,0,1,0,0,2,0,0,0,1,2,0,1,1,0,0,1,2,0,1
226,#F4A8BB,0,0,0,1,0,2,0,0,0,0,1,2,0,1,1,1,0,2,2,0,1
277,#F4A8BB,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,0,2,1,2,0,1
129,#F4A8BB,0,1,0,0,0,2,0,2,0,0,1,2,0,1,0,0,1,1,2,0,1
199,#F4A8BB,1,0,0,0,0,1,1,2,0,0,1,2,0,1,0,1,0,1,2,0,1
387,#F4A8BB,0,0,0,0,0,0,2,2,0,0,1,2,0,1,1,1,1,1,2,0,1
227,#F4A8BB,0,2,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,2,0,1
392,#F4A8BB,0,2,0,0,0,0,1,1,0,0,1,2,0,0,1,0,1,0,2,0,1
394,#F4A8BB,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,1
120,#F4A8BB,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,2,0,1
295,#F4A8BB,0,0,0,0,1,1,2,1,0,1,0,1,0,1,0,1,1,2,2,0,1
70,#F4A8BB,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,2,0,1
188,#F4A8BB,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,2,0,1
196,#F4A8BB,0,2,0,0,1,2,1,0,0,1,0,2,0,0,0,0,2,0,2,0,1
242,#F4A8BB,0,1,1,0,1,0,1,0,0,1,0,2,0,1,0,1,1,1,2,0,1
160,#F4A8BB,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1
323,#F4A8BB,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1
62,#F4A8BB,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1
180,#F4A8BB,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,1
213,#F4A8BB,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
147,#F4A8BB,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1
182,#F4A8BB,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2,0,2,0,1
324,#F4A8BB,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,1
202,#F4A8BB,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,2,2,2,0,1
45,#F4A8BB,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,1
269,#F4A8BB,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1
148,#F4A8BB,0,1,2,0,1,1,2,0,0,0,0,1,0,0,0,0,2,0,2,0,1
717,#F4A8BB,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,2,0,1
131,#F4A8BB,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1
332,#F4A8BB,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,1,2,0,1
205,#F4A8BB,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
260,#F4A8BB,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,2,0,1
161,#F4A8BB,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1
318,#F4A8BB,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,1
303,#F4A8BB,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1
119,#F4A8BB,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,1
356,#F4A8BB,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,2,0,1
251,#F4A8BB,0,2,0,0,2,1,1,1,0,0,1,1,0,1,0,1,1,0,2,0,1
373,#F4A8BB,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,1
685,#F4A8BB,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,1
248,#F4A8BB,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1
380,#F4A8BB,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1
92,#F4A8BB,1,1,0,0,1,2,1,1,0,0,2,0,0,0,0,0,1,2,2,0,1
97,#F4A8BB,0,1,1,0,1,0,0,2,0,0,2,2,0,0,0,0,0,2,2,0,1
238,#F4A8BB,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1
282,#F4A8BB,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,1
298,#F4A8BB,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,2,2,0,1
52,#F4A8BB,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1
112,#F4A8BB,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
134,#F4A8BB,1,0,1,0,1,2,0,0,0,1,1,0,0,1,0,1,0,0,2,0,1
284,#F4A8BB,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2,0,2,0,1
47,#F4A8BB,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,2,0,1
142,#F4A8BB,1,1,0,0,1,0,2,1,0,0,0,1,0,1,1,0,1,1,2,0,1
104,#F4A8BB,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,1
371,#F4A8BB,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1
208,#F4A8BB,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,1,0,2,0,1
210,#F4A8BB,0,1,0,1,1,0,2,0,0,0,1,0,0,1,1,0,1,0,2,0,1
24,#F4A8BB,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1
143,#F4A8BB,0,1,0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0,2,0,1
177,#F4A8BB,0,1,0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0,2,0,1
73,#F4A8BB,0,2,2,2,1,0,1,0,0,0,2,1,0,1,0,0,2,1,2,0,1
61,#F4A8BB,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
697,#F4A8BB,0,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,2,1,2,0,1
42,#F4A8BB,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1
306,#F4A8BB,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1
168,#F4A8BB,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1
301,#F4A8BB,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,0,1
367,#F4A8BB,0,2,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,1,2,0,1
81,#F4A8BB,0,2,0,1,1,1,1,1,0,1,0,2,0,1,0,1,1,0,2,0,1
627,#F4A8BB,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1
54,#F4A8BB,0,0,0,1,1,1,1,1,0,1,0,2,0,2,0,1,1,0,2,0,1
105,#F4A8BB,0,1,0,1,1,1,1,1,0,1,1,2,0,0,0,1,0,0,2,0,1
512,#F4A8BB,0,2,0,1,1,0,1,1,0,0,1,2,0,1,0,1,0,1,2,0,1
600,#F4A8BB,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0,0,1,0,2,0,1
118,#45303B,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1
236,#45303B,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,2,1,1
128,#45303B,1,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,2,0,2,1,1
114,#45303B,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,1
125,#45303B,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1
345,#45303B,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,2,0,2,1,1
71,#45303B,1,2,0,0,0,1,0,2,0,0,0,2,0,0,1,0,2,1,2,2,1
200,#45303B,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
33,#45303B,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,1
169,#45303B,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,1
244,#45303B,1,1,1,1,0,1,2,1,0,0,1,1,0,0,1,0,0,1,2,1,1
1135,#45303B,1,0,0,0,2,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0
836,#45303B,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
901,#45303B,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
832,#45303B,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
987,#45303B,1,1,0,0,1,0,0,1,0,0,1,1,0,2,1,1,1,1,0,0,0
920,#45303B,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
166,#45303B,1,1,0,0,1,2,1,0,1,1,0,0,0,1,1,0,2,2,2,1,1
1030,#45303B,1,1,1,0,0,0,1,0,1,1,0,2,0,1,0,1,1,1,0,0,0
970,#45303B,1,1,0,0,1,2,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
1006,#45303B,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
854,#45303B,1,1,1,1,0,0,2,1,0,0,0,1,0,0,0,1,1,1,1,0,0
842,#45303B,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
947,#45303B,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
828,#45303B,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
948,#45303B,2,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0
1018,#45303B,1,1,0,1,0,2,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0
862,#45303B,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0
871,#45303B,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0
1010,#45303B,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1117,#45303B,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1134,#45303B,1,1,0,1,1,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0
988,#45303B,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0
908,#45303B,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0
1031,#45303B,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1114,#45303B,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0
271,#45303B,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,2,1,1
395,#45303B,0,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,2,1,1
